Province/State,Country/Region,Lat,Long,Date,Total,Tweet
,Portugal,39.3999,-8.2245,1/28/2020,0,
,Portugal,39.3999,-8.2245,1/27/2020,0,
,Portugal,39.3999,-8.2245,1/26/2020,0,
,Portugal,39.3999,-8.2245,1/25/2020,0,
,Portugal,39.3999,-8.2245,1/24/2020,0,
,Portugal,39.3999,-8.2245,1/23/2020,0,
,Portugal,39.3999,-8.2245,1/22/2020,0,
,Qatar,25.3548,51.1839,3/24/2020,526,
,Qatar,25.3548,51.1839,3/23/2020,501,
,Qatar,25.3548,51.1839,3/22/2020,494,
,Qatar,25.3548,51.1839,3/21/2020,481,
,Qatar,25.3548,51.1839,3/20/2020,470,
,Qatar,25.3548,51.1839,3/19/2020,460,
,Qatar,25.3548,51.1839,3/18/2020,452,
,Qatar,25.3548,51.1839,3/17/2020,439,
,Qatar,25.3548,51.1839,3/16/2020,439,
,Qatar,25.3548,51.1839,3/15/2020,401,
,Qatar,25.3548,51.1839,3/14/2020,337,
,Qatar,25.3548,51.1839,3/13/2020,320,
,Qatar,25.3548,51.1839,3/12/2020,262,
,Qatar,25.3548,51.1839,3/11/2020,262,
,Qatar,25.3548,51.1839,3/10/2020,24,
,Qatar,25.3548,51.1839,3/9/2020,18,
,Qatar,25.3548,51.1839,3/8/2020,15,
,Qatar,25.3548,51.1839,3/7/2020,8,
,Qatar,25.3548,51.1839,3/6/2020,8,
,Qatar,25.3548,51.1839,3/5/2020,8,
,Qatar,25.3548,51.1839,3/4/2020,8,
,Qatar,25.3548,51.1839,3/3/2020,7,
,Qatar,25.3548,51.1839,3/2/2020,3,
,Qatar,25.3548,51.1839,3/1/2020,3,
,Qatar,25.3548,51.1839,2/29/2020,1,
,Qatar,25.3548,51.1839,2/28/2020,0,
,Qatar,25.3548,51.1839,2/27/2020,0,
,Qatar,25.3548,51.1839,2/26/2020,0,
,Qatar,25.3548,51.1839,2/25/2020,0,
,Qatar,25.3548,51.1839,2/24/2020,0,
,Qatar,25.3548,51.1839,2/23/2020,0,
,Qatar,25.3548,51.1839,2/22/2020,0,
,Qatar,25.3548,51.1839,2/21/2020,0,
,Qatar,25.3548,51.1839,2/20/2020,0,
,Qatar,25.3548,51.1839,2/19/2020,0,
,Qatar,25.3548,51.1839,2/18/2020,0,
,Qatar,25.3548,51.1839,2/17/2020,0,
,Qatar,25.3548,51.1839,2/16/2020,0,
,Qatar,25.3548,51.1839,2/15/2020,0,
,Qatar,25.3548,51.1839,2/14/2020,0,
,Qatar,25.3548,51.1839,2/13/2020,0,
,Qatar,25.3548,51.1839,2/12/2020,0,
,Qatar,25.3548,51.1839,2/11/2020,0,
,Qatar,25.3548,51.1839,2/10/2020,0,
,Qatar,25.3548,51.1839,2/9/2020,0,
,Qatar,25.3548,51.1839,2/8/2020,0,
,Qatar,25.3548,51.1839,2/7/2020,0,
,Qatar,25.3548,51.1839,2/6/2020,0,
,Qatar,25.3548,51.1839,2/5/2020,0,
,Qatar,25.3548,51.1839,2/4/2020,0,
,Qatar,25.3548,51.1839,2/3/2020,0,
,Qatar,25.3548,51.1839,2/2/2020,0,
,Qatar,25.3548,51.1839,2/1/2020,0,
,Qatar,25.3548,51.1839,1/31/2020,0,
,Qatar,25.3548,51.1839,1/30/2020,0,
,Qatar,25.3548,51.1839,1/29/2020,0,
,Qatar,25.3548,51.1839,1/28/2020,0,
,Qatar,25.3548,51.1839,1/27/2020,0,
,Qatar,25.3548,51.1839,1/26/2020,0,
,Qatar,25.3548,51.1839,1/25/2020,0,
,Qatar,25.3548,51.1839,1/24/2020,0,
,Qatar,25.3548,51.1839,1/23/2020,0,
,Qatar,25.3548,51.1839,1/22/2020,0,
,Romania,45.9432,24.9668,3/24/2020,794,
,Romania,45.9432,24.9668,3/23/2020,576,
,Romania,45.9432,24.9668,3/22/2020,433,
,Romania,45.9432,24.9668,3/21/2020,367,
,Romania,45.9432,24.9668,3/20/2020,308,
,Romania,45.9432,24.9668,3/19/2020,277,
,Romania,45.9432,24.9668,3/18/2020,260,
,Romania,45.9432,24.9668,3/17/2020,184,
,Romania,45.9432,24.9668,3/16/2020,158,
,Romania,45.9432,24.9668,3/15/2020,131,
,Romania,45.9432,24.9668,3/14/2020,123,
,Romania,45.9432,24.9668,3/13/2020,89,
,Romania,45.9432,24.9668,3/12/2020,49,
,Romania,45.9432,24.9668,3/11/2020,45,
,Romania,45.9432,24.9668,3/10/2020,25,
,Romania,45.9432,24.9668,3/9/2020,15,
,Romania,45.9432,24.9668,3/8/2020,15,
,Romania,45.9432,24.9668,3/7/2020,9,
,Romania,45.9432,24.9668,3/6/2020,9,
,Romania,45.9432,24.9668,3/5/2020,6,
,Romania,45.9432,24.9668,3/4/2020,4,
,Romania,45.9432,24.9668,3/3/2020,3,
,Romania,45.9432,24.9668,3/2/2020,3,
,Romania,45.9432,24.9668,3/1/2020,3,
,Romania,45.9432,24.9668,2/29/2020,3,
,Romania,45.9432,24.9668,2/28/2020,3,
,Romania,45.9432,24.9668,2/27/2020,1,
,Romania,45.9432,24.9668,2/26/2020,1,
,Romania,45.9432,24.9668,2/25/2020,0,
,Romania,45.9432,24.9668,2/24/2020,0,
,Romania,45.9432,24.9668,2/23/2020,0,
,Romania,45.9432,24.9668,2/22/2020,0,
,Romania,45.9432,24.9668,2/21/2020,0,
,Romania,45.9432,24.9668,2/20/2020,0,
,Romania,45.9432,24.9668,2/19/2020,0,
,Romania,45.9432,24.9668,2/18/2020,0,
,Romania,45.9432,24.9668,2/17/2020,0,
,Romania,45.9432,24.9668,2/16/2020,0,
,Romania,45.9432,24.9668,2/15/2020,0,
,Romania,45.9432,24.9668,2/14/2020,0,
,Romania,45.9432,24.9668,2/13/2020,0,
,Romania,45.9432,24.9668,2/12/2020,0,
,Romania,45.9432,24.9668,2/11/2020,0,
,Romania,45.9432,24.9668,2/10/2020,0,
,Romania,45.9432,24.9668,2/9/2020,0,
,Romania,45.9432,24.9668,2/8/2020,0,
,Romania,45.9432,24.9668,2/7/2020,0,
,Romania,45.9432,24.9668,2/6/2020,0,
,Romania,45.9432,24.9668,2/5/2020,0,
,Romania,45.9432,24.9668,2/4/2020,0,
,Romania,45.9432,24.9668,2/3/2020,0,
,Romania,45.9432,24.9668,2/2/2020,0,
,Romania,45.9432,24.9668,2/1/2020,0,
,Romania,45.9432,24.9668,1/31/2020,0,
,Romania,45.9432,24.9668,1/30/2020,0,
,Romania,45.9432,24.9668,1/29/2020,0,
,Romania,45.9432,24.9668,1/28/2020,0,
,Romania,45.9432,24.9668,1/27/2020,0,
,Romania,45.9432,24.9668,1/26/2020,0,
,Romania,45.9432,24.9668,1/25/2020,0,
,Romania,45.9432,24.9668,1/24/2020,0,
,Romania,45.9432,24.9668,1/23/2020,0,
,Romania,45.9432,24.9668,1/22/2020,0,
,Russia,60,90,3/24/2020,495,
,Russia,60,90,3/23/2020,438,
,Russia,60,90,3/22/2020,367,
,Russia,60,90,3/21/2020,306,
,Russia,60,90,3/20/2020,253,
,Russia,60,90,3/19/2020,199,
,Russia,60,90,3/18/2020,147,
,Russia,60,90,3/17/2020,114,
,Russia,60,90,3/16/2020,90,
,Russia,60,90,3/15/2020,63,
,Russia,60,90,3/14/2020,59,
,Russia,60,90,3/13/2020,45,
,Russia,60,90,3/12/2020,28,
,Russia,60,90,3/11/2020,20,
,Russia,60,90,3/10/2020,20,
,Russia,60,90,3/9/2020,17,
,Russia,60,90,3/8/2020,17,
,Russia,60,90,3/7/2020,13,
,Russia,60,90,3/6/2020,13,
,Russia,60,90,3/5/2020,4,
,Russia,60,90,3/4/2020,3,
,Russia,60,90,3/3/2020,3,
,Russia,60,90,3/2/2020,3,
,Russia,60,90,3/1/2020,2,
,Russia,60,90,2/29/2020,2,
,Russia,60,90,2/28/2020,2,
,Russia,60,90,2/27/2020,2,
,Russia,60,90,2/26/2020,2,
,Russia,60,90,2/25/2020,2,
,Russia,60,90,2/24/2020,2,
,Russia,60,90,2/23/2020,2,
,Russia,60,90,2/22/2020,2,
,Russia,60,90,2/21/2020,2,
,Russia,60,90,2/20/2020,2,
,Russia,60,90,2/19/2020,2,
,Russia,60,90,2/18/2020,2,
,Russia,60,90,2/17/2020,2,
,Russia,60,90,2/16/2020,2,
,Russia,60,90,2/15/2020,2,
,Russia,60,90,2/14/2020,2,
,Russia,60,90,2/13/2020,2,
,Russia,60,90,2/12/2020,2,
,Russia,60,90,2/11/2020,2,
,Russia,60,90,2/10/2020,2,
,Russia,60,90,2/9/2020,2,
,Russia,60,90,2/8/2020,2,
,Russia,60,90,2/7/2020,2,
,Russia,60,90,2/6/2020,2,
,Russia,60,90,2/5/2020,2,
,Russia,60,90,2/4/2020,2,
,Russia,60,90,2/3/2020,2,
,Russia,60,90,2/2/2020,2,
,Russia,60,90,2/1/2020,2,
,Russia,60,90,1/31/2020,2,
,Russia,60,90,1/30/2020,0,
,Russia,60,90,1/29/2020,0,
,Russia,60,90,1/28/2020,0,
,Russia,60,90,1/27/2020,0,
,Russia,60,90,1/26/2020,0,
,Russia,60,90,1/25/2020,0,
,Russia,60,90,1/24/2020,0,
,Russia,60,90,1/23/2020,0,
,Russia,60,90,1/22/2020,0,
,Rwanda,-1.9403,29.8739,3/24/2020,40,
,Rwanda,-1.9403,29.8739,3/23/2020,36,
,Rwanda,-1.9403,29.8739,3/22/2020,19,
,Rwanda,-1.9403,29.8739,3/21/2020,17,
,Rwanda,-1.9403,29.8739,3/20/2020,17,
,Rwanda,-1.9403,29.8739,3/19/2020,8,
,Rwanda,-1.9403,29.8739,3/18/2020,8,
,Rwanda,-1.9403,29.8739,3/17/2020,7,
,Rwanda,-1.9403,29.8739,3/16/2020,5,
,Rwanda,-1.9403,29.8739,3/15/2020,1,
,Rwanda,-1.9403,29.8739,3/14/2020,1,
,Rwanda,-1.9403,29.8739,3/13/2020,0,
,Rwanda,-1.9403,29.8739,3/12/2020,0,
,Rwanda,-1.9403,29.8739,3/11/2020,0,
,Rwanda,-1.9403,29.8739,3/10/2020,0,
,Rwanda,-1.9403,29.8739,3/9/2020,0,
,Rwanda,-1.9403,29.8739,3/8/2020,0,
,Rwanda,-1.9403,29.8739,3/7/2020,0,
,Rwanda,-1.9403,29.8739,3/6/2020,0,
,Rwanda,-1.9403,29.8739,3/5/2020,0,
,Rwanda,-1.9403,29.8739,3/4/2020,0,
,Rwanda,-1.9403,29.8739,3/3/2020,0,
,Rwanda,-1.9403,29.8739,3/2/2020,0,
,Rwanda,-1.9403,29.8739,3/1/2020,0,
,Rwanda,-1.9403,29.8739,2/29/2020,0,
,Rwanda,-1.9403,29.8739,2/28/2020,0,
,Rwanda,-1.9403,29.8739,2/27/2020,0,
,Rwanda,-1.9403,29.8739,2/26/2020,0,
,Rwanda,-1.9403,29.8739,2/25/2020,0,
,Rwanda,-1.9403,29.8739,2/24/2020,0,
,Rwanda,-1.9403,29.8739,2/23/2020,0,
,Rwanda,-1.9403,29.8739,2/22/2020,0,
,Rwanda,-1.9403,29.8739,2/21/2020,0,
,Rwanda,-1.9403,29.8739,2/20/2020,0,
,Rwanda,-1.9403,29.8739,2/19/2020,0,
,Rwanda,-1.9403,29.8739,2/18/2020,0,
,Rwanda,-1.9403,29.8739,2/17/2020,0,
,Rwanda,-1.9403,29.8739,2/16/2020,0,
,Rwanda,-1.9403,29.8739,2/15/2020,0,
,Rwanda,-1.9403,29.8739,2/14/2020,0,
,Rwanda,-1.9403,29.8739,2/13/2020,0,
,Rwanda,-1.9403,29.8739,2/12/2020,0,
,Rwanda,-1.9403,29.8739,2/11/2020,0,
,Rwanda,-1.9403,29.8739,2/10/2020,0,
,Rwanda,-1.9403,29.8739,2/9/2020,0,
,Rwanda,-1.9403,29.8739,2/8/2020,0,
,Rwanda,-1.9403,29.8739,2/7/2020,0,
,Rwanda,-1.9403,29.8739,2/6/2020,0,
,Rwanda,-1.9403,29.8739,2/5/2020,0,
,Rwanda,-1.9403,29.8739,2/4/2020,0,
,Rwanda,-1.9403,29.8739,2/3/2020,0,
,Rwanda,-1.9403,29.8739,2/2/2020,0,
,Rwanda,-1.9403,29.8739,2/1/2020,0,
,Rwanda,-1.9403,29.8739,1/31/2020,0,
,Rwanda,-1.9403,29.8739,1/30/2020,0,
,Rwanda,-1.9403,29.8739,1/29/2020,0,
,Rwanda,-1.9403,29.8739,1/28/2020,0,
,Rwanda,-1.9403,29.8739,1/27/2020,0,
,Rwanda,-1.9403,29.8739,1/26/2020,0,
,Rwanda,-1.9403,29.8739,1/25/2020,0,
,Rwanda,-1.9403,29.8739,1/24/2020,0,
,Rwanda,-1.9403,29.8739,1/23/2020,0,
,Rwanda,-1.9403,29.8739,1/22/2020,0,
,Saint Lucia,13.9094,-60.9789,3/24/2020,3,
,Saint Lucia,13.9094,-60.9789,3/23/2020,3,
,Saint Lucia,13.9094,-60.9789,3/22/2020,2,
,Saint Lucia,13.9094,-60.9789,3/21/2020,2,
,Saint Lucia,13.9094,-60.9789,3/20/2020,2,
,Saint Lucia,13.9094,-60.9789,3/19/2020,2,
,Saint Lucia,13.9094,-60.9789,3/18/2020,2,
,Saint Lucia,13.9094,-60.9789,3/17/2020,2,
,Saint Lucia,13.9094,-60.9789,3/16/2020,2,
,Saint Lucia,13.9094,-60.9789,3/15/2020,2,
,Saint Lucia,13.9094,-60.9789,3/14/2020,1,
,Saint Lucia,13.9094,-60.9789,3/13/2020,0,
,Saint Lucia,13.9094,-60.9789,3/12/2020,0,
,Saint Lucia,13.9094,-60.9789,3/11/2020,0,
,Saint Lucia,13.9094,-60.9789,3/10/2020,0,
,Saint Lucia,13.9094,-60.9789,3/9/2020,0,
,Saint Lucia,13.9094,-60.9789,3/8/2020,0,
,Saint Lucia,13.9094,-60.9789,3/7/2020,0,
,Saint Lucia,13.9094,-60.9789,3/6/2020,0,
,Saint Lucia,13.9094,-60.9789,3/5/2020,0,
,Saint Lucia,13.9094,-60.9789,3/4/2020,0,
,Saint Lucia,13.9094,-60.9789,3/3/2020,0,
,Saint Lucia,13.9094,-60.9789,3/2/2020,0,
,Saint Lucia,13.9094,-60.9789,3/1/2020,0,
,Saint Lucia,13.9094,-60.9789,2/29/2020,0,
,Saint Lucia,13.9094,-60.9789,2/28/2020,0,
,Saint Lucia,13.9094,-60.9789,2/27/2020,0,
,Saint Lucia,13.9094,-60.9789,2/26/2020,0,
,Saint Lucia,13.9094,-60.9789,2/25/2020,0,
,Saint Lucia,13.9094,-60.9789,2/24/2020,0,
,Saint Lucia,13.9094,-60.9789,2/23/2020,0,
,Saint Lucia,13.9094,-60.9789,2/22/2020,0,
,Saint Lucia,13.9094,-60.9789,2/21/2020,0,
,Saint Lucia,13.9094,-60.9789,2/20/2020,0,
,Saint Lucia,13.9094,-60.9789,2/19/2020,0,
,Saint Lucia,13.9094,-60.9789,2/18/2020,0,
,Saint Lucia,13.9094,-60.9789,2/17/2020,0,
,Saint Lucia,13.9094,-60.9789,2/16/2020,0,
,Saint Lucia,13.9094,-60.9789,2/15/2020,0,
,Saint Lucia,13.9094,-60.9789,2/14/2020,0,
,Saint Lucia,13.9094,-60.9789,2/13/2020,0,
,Saint Lucia,13.9094,-60.9789,2/12/2020,0,
,Saint Lucia,13.9094,-60.9789,2/11/2020,0,
,Saint Lucia,13.9094,-60.9789,2/10/2020,0,
,Saint Lucia,13.9094,-60.9789,2/9/2020,0,
,Saint Lucia,13.9094,-60.9789,2/8/2020,0,
,Saint Lucia,13.9094,-60.9789,2/7/2020,0,
,Saint Lucia,13.9094,-60.9789,2/6/2020,0,
,Saint Lucia,13.9094,-60.9789,2/5/2020,0,
,Saint Lucia,13.9094,-60.9789,2/4/2020,0,
,Saint Lucia,13.9094,-60.9789,2/3/2020,0,
,Saint Lucia,13.9094,-60.9789,2/2/2020,0,
,Saint Lucia,13.9094,-60.9789,2/1/2020,0,
,Saint Lucia,13.9094,-60.9789,1/31/2020,0,
,Saint Lucia,13.9094,-60.9789,1/30/2020,0,
,Saint Lucia,13.9094,-60.9789,1/29/2020,0,
,Saint Lucia,13.9094,-60.9789,1/28/2020,0,
,Saint Lucia,13.9094,-60.9789,1/27/2020,0,
,Saint Lucia,13.9094,-60.9789,1/26/2020,0,
,Saint Lucia,13.9094,-60.9789,1/25/2020,0,
,Saint Lucia,13.9094,-60.9789,1/24/2020,0,
,Saint Lucia,13.9094,-60.9789,1/23/2020,0,
,Saint Lucia,13.9094,-60.9789,1/22/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/24/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/23/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/22/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/21/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/20/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/19/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/18/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/17/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/16/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/15/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/14/2020,1,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/13/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/12/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/11/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/10/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/9/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/8/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/7/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/6/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/5/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/4/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/3/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/2/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/1/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/29/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/28/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/27/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/26/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/25/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/24/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/23/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/22/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/21/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/20/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/19/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/18/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/17/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/16/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/15/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/14/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/13/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/12/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/11/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/10/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/9/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/8/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/7/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/6/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/5/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/4/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/3/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/2/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/1/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/31/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/30/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/29/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/28/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/27/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/26/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/25/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/24/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/23/2020,0,
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/22/2020,0,
,San Marino,43.9424,12.4578,3/24/2020,187,
,San Marino,43.9424,12.4578,3/23/2020,187,
,San Marino,43.9424,12.4578,3/22/2020,175,
,San Marino,43.9424,12.4578,3/21/2020,144,
,San Marino,43.9424,12.4578,3/20/2020,144,
,San Marino,43.9424,12.4578,3/19/2020,119,
,San Marino,43.9424,12.4578,3/18/2020,119,
,San Marino,43.9424,12.4578,3/17/2020,109,
,San Marino,43.9424,12.4578,3/16/2020,109,
,San Marino,43.9424,12.4578,3/15/2020,101,
,San Marino,43.9424,12.4578,3/14/2020,80,
,San Marino,43.9424,12.4578,3/13/2020,80,
,San Marino,43.9424,12.4578,3/12/2020,69,
,San Marino,43.9424,12.4578,3/11/2020,62,
,San Marino,43.9424,12.4578,3/10/2020,51,
,San Marino,43.9424,12.4578,3/9/2020,36,
,San Marino,43.9424,12.4578,3/8/2020,36,
,San Marino,43.9424,12.4578,3/7/2020,23,
,San Marino,43.9424,12.4578,3/6/2020,21,
,San Marino,43.9424,12.4578,3/5/2020,21,
,San Marino,43.9424,12.4578,3/4/2020,16,
,San Marino,43.9424,12.4578,3/3/2020,10,
,San Marino,43.9424,12.4578,3/2/2020,8,
,San Marino,43.9424,12.4578,3/1/2020,1,
,San Marino,43.9424,12.4578,2/29/2020,1,
,San Marino,43.9424,12.4578,2/28/2020,1,
,San Marino,43.9424,12.4578,2/27/2020,1,
,San Marino,43.9424,12.4578,2/26/2020,0,
,San Marino,43.9424,12.4578,2/25/2020,0,
,San Marino,43.9424,12.4578,2/24/2020,0,
,San Marino,43.9424,12.4578,2/23/2020,0,
,San Marino,43.9424,12.4578,2/22/2020,0,
,San Marino,43.9424,12.4578,2/21/2020,0,
,San Marino,43.9424,12.4578,2/20/2020,0,
,San Marino,43.9424,12.4578,2/19/2020,0,
,San Marino,43.9424,12.4578,2/18/2020,0,
,San Marino,43.9424,12.4578,2/17/2020,0,
,San Marino,43.9424,12.4578,2/16/2020,0,
,San Marino,43.9424,12.4578,2/15/2020,0,
,San Marino,43.9424,12.4578,2/14/2020,0,
,San Marino,43.9424,12.4578,2/13/2020,0,
,San Marino,43.9424,12.4578,2/12/2020,0,
,San Marino,43.9424,12.4578,2/11/2020,0,
,San Marino,43.9424,12.4578,2/10/2020,0,
,San Marino,43.9424,12.4578,2/9/2020,0,
,San Marino,43.9424,12.4578,2/8/2020,0,
,San Marino,43.9424,12.4578,2/7/2020,0,
,San Marino,43.9424,12.4578,2/6/2020,0,
,San Marino,43.9424,12.4578,2/5/2020,0,
,San Marino,43.9424,12.4578,2/4/2020,0,
,San Marino,43.9424,12.4578,2/3/2020,0,
,San Marino,43.9424,12.4578,2/2/2020,0,
,San Marino,43.9424,12.4578,2/1/2020,0,
,San Marino,43.9424,12.4578,1/31/2020,0,
,San Marino,43.9424,12.4578,1/30/2020,0,
,San Marino,43.9424,12.4578,1/29/2020,0,
,San Marino,43.9424,12.4578,1/28/2020,0,
,San Marino,43.9424,12.4578,1/27/2020,0,
,San Marino,43.9424,12.4578,1/26/2020,0,
,San Marino,43.9424,12.4578,1/25/2020,0,
,San Marino,43.9424,12.4578,1/24/2020,0,
,San Marino,43.9424,12.4578,1/23/2020,0,
,San Marino,43.9424,12.4578,1/22/2020,0,
,Saudi Arabia,24,45,3/24/2020,767,
,Saudi Arabia,24,45,3/23/2020,562,
,Saudi Arabia,24,45,3/22/2020,511,
,Saudi Arabia,24,45,3/21/2020,392,
,Saudi Arabia,24,45,3/20/2020,344,
,Saudi Arabia,24,45,3/19/2020,274,
,Saudi Arabia,24,45,3/18/2020,171,
,Saudi Arabia,24,45,3/17/2020,171,
,Saudi Arabia,24,45,3/16/2020,118,
,Saudi Arabia,24,45,3/15/2020,103,
,Saudi Arabia,24,45,3/14/2020,103,
,Saudi Arabia,24,45,3/13/2020,86,
,Saudi Arabia,24,45,3/12/2020,45,
,Saudi Arabia,24,45,3/11/2020,21,
,Saudi Arabia,24,45,3/10/2020,20,
,Saudi Arabia,24,45,3/9/2020,15,
,Saudi Arabia,24,45,3/8/2020,11,
,Saudi Arabia,24,45,3/7/2020,5,
,Saudi Arabia,24,45,3/6/2020,5,
,Saudi Arabia,24,45,3/5/2020,5,
,Saudi Arabia,24,45,3/4/2020,1,
,Saudi Arabia,24,45,3/3/2020,1,
,Saudi Arabia,24,45,3/2/2020,1,
,Saudi Arabia,24,45,3/1/2020,0,
,Saudi Arabia,24,45,2/29/2020,0,
,Saudi Arabia,24,45,2/28/2020,0,
,Saudi Arabia,24,45,2/27/2020,0,
,Saudi Arabia,24,45,2/26/2020,0,
,Saudi Arabia,24,45,2/25/2020,0,
,Saudi Arabia,24,45,2/24/2020,0,
,Saudi Arabia,24,45,2/23/2020,0,
,Saudi Arabia,24,45,2/22/2020,0,
,Saudi Arabia,24,45,2/21/2020,0,
,Saudi Arabia,24,45,2/20/2020,0,
,Saudi Arabia,24,45,2/19/2020,0,
,Saudi Arabia,24,45,2/18/2020,0,
,Saudi Arabia,24,45,2/17/2020,0,
,Saudi Arabia,24,45,2/16/2020,0,
,Saudi Arabia,24,45,2/15/2020,0,
,Saudi Arabia,24,45,2/14/2020,0,
,Saudi Arabia,24,45,2/13/2020,0,
,Saudi Arabia,24,45,2/12/2020,0,
,Saudi Arabia,24,45,2/11/2020,0,
,Saudi Arabia,24,45,2/10/2020,0,
,Saudi Arabia,24,45,2/9/2020,0,
,Saudi Arabia,24,45,2/8/2020,0,
,Saudi Arabia,24,45,2/7/2020,0,
,Saudi Arabia,24,45,2/6/2020,0,
,Saudi Arabia,24,45,2/5/2020,0,
,Saudi Arabia,24,45,2/4/2020,0,
,Saudi Arabia,24,45,2/3/2020,0,
,Saudi Arabia,24,45,2/2/2020,0,
,Saudi Arabia,24,45,2/1/2020,0,
,Saudi Arabia,24,45,1/31/2020,0,
,Saudi Arabia,24,45,1/30/2020,0,
,Saudi Arabia,24,45,1/29/2020,0,
,Saudi Arabia,24,45,1/28/2020,0,
,Saudi Arabia,24,45,1/27/2020,0,
,Saudi Arabia,24,45,1/26/2020,0,
,Saudi Arabia,24,45,1/25/2020,0,
,Saudi Arabia,24,45,1/24/2020,0,
,Saudi Arabia,24,45,1/23/2020,0,
,Saudi Arabia,24,45,1/22/2020,0,
,Senegal,14.4974,-14.4524,3/24/2020,86,
,Senegal,14.4974,-14.4524,3/23/2020,79,
,Senegal,14.4974,-14.4524,3/22/2020,67,
,Senegal,14.4974,-14.4524,3/21/2020,47,
,Senegal,14.4974,-14.4524,3/20/2020,38,
,Senegal,14.4974,-14.4524,3/19/2020,31,
,Senegal,14.4974,-14.4524,3/18/2020,31,
,Senegal,14.4974,-14.4524,3/17/2020,26,
